2017-07-24 13:43:58 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.041531 | 0.041617 | SELECT * FROM `iwide_core_admin` WHERE `username` = 'huiyuan' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:29:11 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.028276 | 0.028318 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:29:12 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.044744 | 0.04477 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:29:12 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.048405 | 0.048431 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:30:04 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.031466 | 0.031493 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:30:04 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.061074 | 0.0611 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:30:05 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.277696 | 0.277725 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:31:05 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.107717 | 0.107781 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:31:05 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.02863 | 0.028656 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:31:06 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.038369 | 0.038396 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:32:04 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.041144 | 0.041174 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:32:04 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.036013 | 0.036038 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:32:04 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.039868 | 0.039892 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:33:04 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.033346 | 0.033457 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:33:04 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.030574 | 0.030601 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:33:04 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.029284 | 0.029309 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:34:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.041823 | 0.041913 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:34:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.042021 | 0.042046 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:34:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.033181 | 0.033208 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:35:04 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.033213 | 0.033243 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:35:04 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.034192 | 0.03422 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:35:04 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.032065 | 0.032091 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:36:03 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.023579 | 0.023612 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:36:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.029155 | 0.029181 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:36:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.049354 | 0.049379 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:37:05 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.033407 | 0.03343 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:37:05 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.121384 | 0.121409 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:37:06 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.037275 | 0.037301 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:38:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.029597 | 0.029623 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:38:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.024742 | 0.024768 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:38:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.028112 | 0.028137 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:39:05 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.027454 | 0.027501 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:39:05 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.041305 | 0.04133 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:39:05 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.027675 | 0.027732 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:40:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.034225 | 0.034244 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:40:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.034003 | 0.034032 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:40:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.02617 | 0.0262 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:41:04 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.031191 | 0.031265 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:41:04 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.038198 | 0.038225 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:41:04 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.054611 | 0.054637 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:42:03 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.025652 | 0.025679 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:42:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.033124 | 0.033149 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:42:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.042965 | 0.042993 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:43:03 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.036379 | 0.0364 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:43:04 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.037645 | 0.037661 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:43:04 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.026092 | 0.026108 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:44:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.031524 | 0.031552 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:44:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.029598 | 0.029622 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:44:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.02792 | 0.02795 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:45:09 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.029144 | 0.029303 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:45:09 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.035404 | 0.035435 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:45:09 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.032501 | 0.032546 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:46:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.034808 | 0.034872 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:46:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.043736 | 0.043761 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:46:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.046494 | 0.046513 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:47:03 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.02548 | 0.025511 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:47:04 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.026353 | 0.02638 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:47:04 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.034938 | 0.034963 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:48:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.041539 | 0.041605 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:48:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.04539 | 0.045417 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:48:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.030145 | 0.030181 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:49:16 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.033151 | 0.033196 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:49:16 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.029897 | 0.029922 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:49:16 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.029365 | 0.02939 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:50:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.029485 | 0.029512 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:50:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.027012 | 0.027039 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:50:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.036554 | 0.036579 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:51:06 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.036384 | 0.03643 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:51:06 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.027095 | 0.027121 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:51:07 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.035241 | 0.035266 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:52:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.031691 | 0.03172 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:52:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.029703 | 0.029732 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:52:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.03758 | 0.037604 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:53:04 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.033421 | 0.0335 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:53:04 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.024168 | 0.024194 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:53:04 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.030166 | 0.030192 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:54:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.03659 | 0.036619 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:54:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.026758 | 0.026785 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:54:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.032783 | 0.032809 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:55:04 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.02857 | 0.028594 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:55:04 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.04264 | 0.042667 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:55:04 | 34577 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.030891 | 0.03092 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 18:56:04 | 34576 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.111498 | 0.111527 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
